student_id,subject_class_id,gpa,status
22020100,442,1.8,Finished
22020117,468,,In progress
22020134,323,0.7,Failed
22020103,388,0.6,Failed
22020121,430,1.7,Finished
22020137,313,3.2,Finished
22020108,355,0.2,Failed
22020109,421,3.5,Finished
22020105,461,,In progress
22020129,424,1.2,Finished
22020111,396,2.8,Finished
22020101,329,0.5,Failed
22020126,349,2.3,Finished
22020104,396,2.0,Finished
22020125,489,,In progress
22020118,433,0.5,Failed
22020128,352,0.3,Failed
22020120,394,3.8,Finished
22020136,373,3.0,Finished
22020133,457,,In progress
22020114,433,0.3,Failed
22020138,337,3.1,Finished
22020135,459,,In progress
22020113,463,,In progress
22020122,333,2.5,Finished
22020107,435,0.7,Failed
22020124,351,3.9,Finished
22020102,391,0.4,Failed
22020112,354,0.9,Failed
22020115,384,3.9,Finished
22020119,437,0.1,Failed
22020132,305,1.6,Finished
22020131,441,1.1,Finished
